"","county_name.x","cases_per_1000","deaths_per_1000","death_per_case","median_income","poverty","median_rent","percent_employed_agriculture_forestry_fishing_hunting_mining","percent_employed_arts_entertainment_recreation_accommodation_food","percent_employed_construction","percent_employed_education_health_social","percent_employed_finance_insurance_real_estate","percent_employed_information","percent_employed_manufacturing","percent_employed_other_services_not_public_admin","percent_employed_public_administration","percent_employed_retail_trade","percent_employed_science_management_admin_waste","percent_employed_transportation_warehousing_utilities","percent_employed_wholesale_trade","percent_unemployed"
"28","Caldwell County",67.5315706393054,1.35655090765588,0.0200876552227904,0.119648911344231,-0.156254583361147,0.463516641206519,-0.796072535728953,0.184046728699901,1.72024197355693,0.23499484177398,0.384482057959058,0.456071794339479,0.359057543815177,1.00949542928656,0.990659628860141,0.354052440688145,0.344731216757262,-0.686466607665451,0.073970289906129,-0.829934372019175
"29","Calhoun County",62.3711103982402,0.595756381467394,0.00955180014695077,0.733033814737129,-0.209134385574211,0.216616826839052,-0.594072673442206,-0.424784326991931,1.0990340361929,-0.71243609035563,-0.399705327394485,-0.629090372985188,3.94934168317688,-0.663162467300546,-1.16575619260126,-0.718993377113122,0.760854610084881,-1.10067639555308,0.40349224970976,0.262714456594219
"30","Callahan County",68.1551976573938,2.0497803806735,0.0300751879699248,-0.737622840898383,-0.229293840963356,-0.562067203089113,-0.509729506678255,-1.00946079681201,0.0137096896032597,-0.645297645835421,-0.130486684698026,0.259792775977557,0.085395788010368,0.812264718325821,0.03387296106973,0.676934815014931,-0.604720871057362,-0.124488247697643,-0.232170189635774,-1.01309396369897
"31","Cameron County",77.8151408492602,2.67966996746795,0.0344363569637287,-1.13736978815121,1.75258221834347,-0.131575219063786,-1.04905458740431,0.157275880914642,-0.741210749739845,1.31328413393629,-0.23296475800546,0.309973856224703,-0.610001485811161,-0.499025207501787,-0.484022013421226,0.129265406189564,0.234564818825458,-0.761119141478705,-0.215277775840321,0.420479856429702
"32","Camp County",76.4798737174428,2.52565114443567,0.0330237358101135,-0.666245344749734,-0.228022244546502,-0.182221334831471,-0.696914789672216,-0.950534297158563,0.013741153078874,-0.431428112279827,-0.367931483560087,-1.11243587654491,1.74759626502976,-0.276370499271803,-0.0387521651552629,1.58566873843072,-0.577689818690899,-0.188397287910278,1.26141805231936,0.050694305568698
"33","Carson County",54.8649096635173,1.82330515498094,0.0332326283987915,1.4107079178944,-0.256090409357543,0.108993830832721,0.169856822990383,-0.854643804003025,1.17009500719515,0.441290252183381,-0.240345361491396,-0.765381404192684,0.657926818747894,-0.0912833558341611,0.215836974398215,0.521603807065319,1.08531307582548,1.17055122826713,-0.318968209827576,-1.34829064873014
"34","Cass County",49.7709011222525,1.95896141842088,0.0393595730486991,-0.69748330207114,-0.177158387872353,-0.821628546398501,-0.822173483968423,-0.613934812470837,-0.308983169987437,0.824762713613977,-0.554318564207638,-0.909572182970098,0.855014466005869,0.894366130391453,-0.397738972087861,0.718078996348613,-0.278958403984175,-0.920203842959847,0.10539471469164,0.37415205058376
"35","Castro County",105.436573311367,2.78798631352173,0.0264423076923077,-0.432826096374473,-0.242893719714341,-0.429121149198938,1.3574358997785,-1.36120774798781,-1.12015348070049,-0.923456094223345,-0.631734683116109,0.659419636185987,-0.579705590945683,-0.712222960597651,-0.298158633846957,0.966857747939042,-1.00042386343943,2.22757685217613,-0.033050721240624,-0.652809174716697
"36","Chambers County",87.3405798946109,0.33093195529873,0.00378898280384727,2.01716936900498,-0.183981588157909,1.02695467912202,-0.87313203661735,-0.773915558266883,1.968274691073,-0.181859441595419,0.572030024401851,-0.377158768116168,2.20159828315091,-0.42147833838069,-1.45873424921013,-1.29503175902518,0.198751304879231,0.833044031056084,0.740360036256013,0.254757813981856
"37","Cherokee County",67.6629065395201,1.78315307981548,0.0263534803781152,-0.461591392166481,-0.121037565523649,-0.327828917663567,-0.646570067622177,-0.691312361195191,0.313308715828752,0.941191442775573,-0.491737956761879,0.419384615862379,0.538628187547295,-0.913250741048983,-0.352890846189784,0.110141135826705,0.182279124833906,-1.00895504496817,0.155414985579153,-0.0654328074188026
