"","county_name.x","cases_per_1000","deaths_per_1000","death_per_case","percent_employed_agriculture_forestry_fishing_hunting_mining","percent_employed_arts_entertainment_recreation_accommodation_food","percent_employed_construction","percent_employed_education_health_social","percent_employed_finance_insurance_real_estate","percent_employed_information","percent_employed_manufacturing","percent_employed_other_services_not_public_admin","percent_employed_public_administration","percent_employed_retail_trade","percent_employed_science_management_admin_waste","percent_employed_transportation_warehousing_utilities","percent_employed_wholesale_trade","percent_unemployed"
"18","Bosque County",55.026455026455,1.11389585073796,0.0202429149797571,0.0272904483430799,0.029406850459482,0.0480646059593428,0.0905040378724589,0.0218880534670008,0.00651629072681704,0.0475633528265107,0.014146477304372,0.0148148148148148,0.0433305485937065,0.0319131161236424,0.028348649401281,0.012531328320802,0.0226120857699805
"19","Bowie County",52.0745447749239,1.48448763816949,0.02850697292863,0.00610882682757516,0.0353179900678165,0.0250867731083462,0.0979868638863673,0.0204197148502163,0.00571367544187537,0.03326747476905,0.0206012708922945,0.0371976290916858,0.0453676509852085,0.0333956319752229,0.0201313611363272,0.0110108399636888,0.030715010412773
"20","Brazoria County",75.2785444876371,0.80058960389601,0.0106350303309529,0.0117458344773768,0.0337548230465758,0.0477781470830503,0.115747337389269,0.0216101388748392,0.0070029913727077,0.0658506625818292,0.020919377447651,0.0224627523519126,0.0400959551438605,0.0467579011257388,0.0236997644474631,0.0115695313516091,0.0243905258746514
"21","Brazos County",77.6451587305292,0.756193081300092,0.00973908861368282,0.01253320014377,0.0579094528803021,0.0320215094920903,0.154202706424374,0.022387049493304,0.00657234480537364,0.0317134308293384,0.0221489887084502,0.0213041063151458,0.0523220262240292,0.0467019245580705,0.0135507933025566,0.0104513352409315,0.0237827391927405
"22","Brewster County",102.494577006508,0.867678958785249,0.00846560846560847,0.024295010845987,0.0603036876355748,0.0276572668112798,0.129067245119306,0.0171366594360087,0.0126898047722343,0.0151843817787419,0.0137744034707158,0.0539045553145336,0.0481561822125813,0.0231019522776573,0.0143167028199566,0.0106290672451193,0.0344902386117137
"23","Briscoe County",71.6530483972345,1.88560653676933,0.0263157894736842,0.087994971715902,0.0333123821495915,0.0377121307353865,0.0898805782526713,0.0100565681961031,0,0.0219987429289755,0.0370835952231301,0.0263984915147706,0.0402262727844123,0.0257699560025141,0.0433689503456945,0.0043997485857951,0.0301697045883092
"24","Brooks County",94.4697283133361,3.99944835195146,0.0423357664233577,0.0375120673010619,0.0249620741966625,0.0161357054199421,0.109640049648324,0.0175148255413046,0.000965384084953799,0.00220659219418011,0.0257895462694801,0.0317197627913391,0.0477175561991449,0.00841263274031168,0.0186181216383947,0.00206868018204386,0.0551648048545028
"25","Brown County",89.50168047212,2.14359435784794,0.0239503252513306,0.0209331251488607,0.0261465583401699,0.0261730224680446,0.112128509804959,0.0150051605049356,0.00436658109931987,0.0618995950988435,0.0223886521819673,0.0249556725858099,0.0436393468653241,0.0225474369492153,0.0186307460237648,0.00444597348294387,0.0181014634662715
"26","Burleson County",62.1163900886565,1.25028415548988,0.020128087831656,0.047681291202546,0.0251761764037281,0.038588315526256,0.106046828824733,0.013355308024551,0.00420550125028416,0.0531939077062969,0.0300068197317572,0.0140941122982496,0.0400090929756763,0.0267674471470789,0.0229029324846556,0.0154012275517163,0.0316549215730848
"27","Burnet County",48.7815714063576,0.755270231245974,0.0154826958105647,0.0170380078636959,0.0561121354155097,0.0525801363929182,0.0786813870315659,0.0206366483772797,0.00590887886798321,0.0321656263189462,0.019570384521403,0.0199924472976875,0.0607326121243086,0.0430726170113513,0.0177488504342804,0.0104182864251283,0.0193038185574339
"28","Caldwell County",67.5315706393054,1.35655090765588,0.0200876552227904,0.017733820047356,0.0341850828729282,0.0572957774269929,0.0964384372533544,0.0221734411996843,0.00601815311760063,0.0415104577742699,0.0291535122336227,0.0346537095501184,0.0500197316495659,0.0316692975532755,0.0184244277821626,0.0105564325177585,0.0160073007103394
"29","Calhoun County",62.3711103982402,0.595756381467394,0.00955180014695077,0.0259841437147702,0.025709179231016,0.0493102974199166,0.0772650199349251,0.0149397369506439,0.00229137069795151,0.120296961642455,0.016589523853169,0.0101736858989047,0.0359745199578388,0.0376243068603639,0.0142523257412584,0.0130149855643646,0.0298336464873287
