"","county_name.x","cases_per_1000","deaths_per_1000","death_per_case","hispanic_ratio","median_age","bachelors_degree","percent_male_pop","percent_female_pop","white_ratio","black_ratio","asian_ratio","amerindian_ratio","other_race_ratio","percent_children"
"115","Hudspeth County",125.877903835764,2.16099405726634,0.0171673819742489,1.8871356126199,-0.0367571166533502,-0.251315881525051,-0.359836924824559,0.359836924824556,-1.80053955282465,-0.706357108556096,0.107920396932685,-0.655066764355412,-0.360053142814263,0.00546705161771092
"116","Hunt County",50.452824339585,1.14036447377162,0.0226025894228659,-0.826347668608277,-0.187613074767458,-0.111782708384097,-0.52417346587555,0.52417346587555,0.770616013421334,0.250218705055022,0.1093389470753,0.908954027797978,-0.115666775818325,-0.105902609686193
"117","Hutchinson County",57.7312937707335,2.62624401032068,0.0454908220271349,-0.516580006844823,-0.355230806005356,-0.22687053491276,-0.2969102339012,0.296910233901198,0.696736413142511,-0.630576661096154,-0.220373683865061,1.94478925894148,-0.240403387606184,0.401513407920958
"118","Irion County",52.7638190954774,0.628140703517588,0.0119047619047619,-0.501612978025333,1.08628168264057,-0.252771195804463,0.818554548449206,-0.818554548449206,0.750115726200259,-0.446066036637016,-0.505925049841985,-0.655066764355412,-0.360053142814263,-0.308193208819483
"119","Jack County",59.9615341101935,1.3576196402308,0.0226415094339623,-0.785006821378355,0.264954799574866,-0.246477944866464,1.63922067317127,-1.63922067317127,1.01081914711793,-0.254342137092092,-0.441651493897879,0.0815368602667061,0.227542351480596,-0.770736635099855
"120","Jackson County",87.0154513418271,1.55868799132556,0.0179127725856698,-0.0972921585209562,0.0302899758418098,-0.229053506331878,-0.617299566431783,0.617299566431782,0.134293941041389,0.145699508959725,-0.351922891807299,-0.655066764355412,-0.360053142814263,0.359554908487225
"121","Jasper County",55.439566640334,1.35424895609976,0.0244274809160305,-1.20715533735419,0.231431253327286,-0.222130930300079,-0.537925394922621,0.537925394922621,0.85840628922689,1.60317071072369,-0.243640593495502,-0.360043552138573,0.543574143612559,-0.0331538418471775
"122","Jeff Davis County",51.8783542039356,0.447227191413238,0.00862068965517241,0.0734680339169837,2.72893544877196,-0.248228255283595,-0.934129769042844,0.934129769042844,0.203703229437555,-0.829824358280086,0.25630298368658,-0.390355452026785,-0.360053142814263,-1.55478546996019
"123","Jefferson County",62.6026224202,1.03309843110451,0.0165024785091297,-0.645013952143851,-0.506086764119464,0.176448184576274,0.0975376368715981,-0.0975376368715981,-0.702952844301109,4.18136801197256,1.37350980446755,-0.199359108051569,-0.0897298788263557,-0.157975032464081
"124","Jim Hogg County",93.8806537438236,2.09045990117826,0.0222672064777328,2.55340080254305,-0.606657402862202,-0.249152576515114,-0.323697136732411,0.323697136732411,-2.3964636649324,-0.931472043634766,-0.505925049841985,-0.655066764355412,-0.360053142814263,1.36045056505849
"125","Jim Wells County",82.7000338835374,1.69417687206544,0.0204858062628036,1.96765548000554,-0.75751336097631,-0.210468749655599,-0.666026386217227,0.666026386217227,-1.80947873944773,-0.852993214338486,-0.217179389819983,-0.48316265640242,-0.202925602333351,0.990735157130485
"126","Johnson County",90.1213063375226,1.32981214062295,0.0147558018704538,-0.613063308969614,-0.355230806005356,0.0203755613138899,-0.315287136082553,0.315287136082551,0.807743857636585,-0.505206811506377,-0.112866567935344,0.162836261871566,-0.114156597495256,0.461397876229327
"127","Jones County",128.649406580199,1.7527167109019,0.0136239782016349,-0.316630079653753,-0.0702806629009291,-0.228778176603341,3.82008881938547,-3.82008881938547,-0.0838856665675214,1.26294923307167,-0.353330693597044,-0.378420531990736,0.571939498634596,-1.69873618483109
"128","Karnes County",92.1533452926716,1.72745996943725,0.0187454938716655,0.792031701156779,-0.623419175985992,-0.234363436810815,2.63961712811929,-2.6396171281193,-0.888586720609857,0.393383622124908,-0.451021881971295,-0.458437140288304,-0.360053142814263,-0.848284000557058
"129","Kaufman County",99.6935186152614,1.34085605823146,0.0134497816593886,-0.630646447639158,-0.556372083490832,-0.0545337912574836,-0.564679373546105,0.564679373546103,0.474505230301707,0.641910315591163,0.0512292939827605,0.188396117539268,0.265508152951879,0.849746092765087
"130","Kendall County",46.891281695033,1.09164888602193,0.0232804232804233,-0.494211952427637,0.566666715803082,-0.107849426547847,-0.72134634261118,0.721346342611177,0.80519273783183,-0.826963179118397,-0.135610378157423,-0.596326676590135,-0.360053142814263,-0.175413985280209
"131","Kenedy County",53.1914893617021,3.54609929078014,0.0666666666666667,2.32237690580692,-1.54531669779443,-0.254423174175688,-0.385692402360667,0.385692402360663,-2.13759620780234,-0.931472043634766,-0.414352844653404,-0.655066764355412,-0.360053142814263,1.18311567886484
"132","Kent County",100,1.47058823529412,0.0147058823529412,-0.555271725164399,1.28742296012604,-0.252948193487095,-1.58231421747732,1.58231421747731,0.969219689219052,-0.820058208118558,-0.505925049841985,0.505510675579508,-0.360053142814263,-0.47967740229269
"133","Kerr County",59.4944938042986,1.20170997419279,0.0201986754966887,-0.361125283895458,1.47180246448773,-0.135716728357675,-0.770033746914458,0.770033746914455,0.630385221729014,-0.716848799567138,-0.00330529213780872,-0.262499347565306,-0.274788264691421,-1.22078596263395
"134","Kimble County",51.2184115523466,1.35379061371841,0.026431718061674,-0.466988199317383,2.27636757442964,-0.247008937914358,-0.801957082049874,0.801957082049872,0.840942294162614,-0.928053207526868,-0.505925049841985,0.279784648227545,1.10479246133518,-1.43901097414329
"135","King County",38.0622837370242,0,0,-0.338947212961335,-1.05922527720453,-0.254049512401244,0.305247656891096,-0.3052476568911,0.79416999512545,-0.931472043634766,-0.505925049841985,-0.655066764355412,-0.360053142814263,0.217874057778609
"136","Kinney County",71.054805838612,0.826218672541999,0.0116279069767442,1.17547234110036,0.348763665193815,-0.249978565700726,3.2501003273268,-3.2501003273268,-0.874582090374643,-0.91477991294878,-0.505925049841985,-0.655066764355412,-0.360053142814263,-1.27314053953081
