county_fips_code,county_name,state,state_fips_code,date,confirmed_cases,deaths
48201,Harris County ,TX,48,2022-08-24,1187051,11219
48201,Harris County ,TX,48,2022-08-25,1187051,11219
48201,Harris County ,TX,48,2022-08-26,1187051,11219
48201,Harris County ,TX,48,2022-08-27,1187051,11236
48201,Harris County ,TX,48,2022-08-28,1194732,11236
48201,Harris County ,TX,48,2022-08-29,1194732,11236
48201,Harris County ,TX,48,2022-08-30,1194732,11236
48201,Harris County ,TX,48,2022-08-31,1194732,11236
48201,Harris County ,TX,48,2022-09-01,1194732,11236
48201,Harris County ,TX,48,2022-09-02,1194732,11236
48201,Harris County ,TX,48,2022-09-03,1194732,11236
48201,Harris County ,TX,48,2022-09-04,1194732,11236
48201,Harris County ,TX,48,2022-09-05,1202227,11248
48201,Harris County ,TX,48,2022-09-06,1202827,11250
48201,Harris County ,TX,48,2022-09-07,1203622,11255
48201,Harris County ,TX,48,2022-09-08,1204328,11261
48201,Harris County ,TX,48,2022-09-09,1204328,11261
48201,Harris County ,TX,48,2022-09-10,1204328,11261
48201,Harris County ,TX,48,2022-09-11,1206797,11265
48201,Harris County ,TX,48,2022-09-12,1207405,11268
48201,Harris County ,TX,48,2022-09-13,1208024,11270
48201,Harris County ,TX,48,2022-09-14,1208024,11270
48201,Harris County ,TX,48,2022-09-15,1209407,11278
48201,Harris County ,TX,48,2022-09-16,1209407,11278
48201,Harris County ,TX,48,2022-09-17,1209407,11278
48201,Harris County ,TX,48,2022-09-18,1210931,11278
48201,Harris County ,TX,48,2022-09-19,1210931,11278
48201,Harris County ,TX,48,2022-09-20,1211693,11285
48201,Harris County ,TX,48,2022-09-21,1212113,11287
48201,Harris County ,TX,48,2022-09-22,1212546,11294
48201,Harris County ,TX,48,2022-09-23,1212546,11294
48201,Harris County ,TX,48,2022-09-24,1212546,11294
48201,Harris County ,TX,48,2022-09-25,1213414,11295
48201,Harris County ,TX,48,2022-09-26,1213414,11295
48201,Harris County ,TX,48,2022-09-27,1214068,11300
48201,Harris County ,TX,48,2022-09-28,1214376,11306
48201,Harris County ,TX,48,2022-09-29,1214670,11307
48201,Harris County ,TX,48,2022-09-30,1214670,11307
48201,Harris County ,TX,48,2022-10-01,1214670,11307
48201,Harris County ,TX,48,2022-10-02,1215364,11311
48201,Harris County ,TX,48,2022-10-03,1215364,11311
48201,Harris County ,TX,48,2022-10-04,1215706,11316
48201,Harris County ,TX,48,2022-10-05,1215706,11316
48201,Harris County ,TX,48,2022-10-06,1215706,11316
48201,Harris County ,TX,48,2022-10-07,1215706,11316
48201,Harris County ,TX,48,2022-10-08,1215706,11316
48201,Harris County ,TX,48,2022-10-09,1216704,11327
48201,Harris County ,TX,48,2022-10-10,1216704,11327
48201,Harris County ,TX,48,2022-10-11,1217685,11330
48201,Harris County ,TX,48,2022-10-12,1217685,11330
48201,Harris County ,TX,48,2022-10-13,1218034,11334
48201,Harris County ,TX,48,2022-10-14,1218034,11334
48201,Harris County ,TX,48,2022-10-15,1218034,11334
48201,Harris County ,TX,48,2022-10-16,1218472,11337
48201,Harris County ,TX,48,2022-10-17,1218472,11337
48201,Harris County ,TX,48,2022-10-18,1218785,11339
48201,Harris County ,TX,48,2022-10-19,1218785,11339
48201,Harris County ,TX,48,2022-10-20,1219126,11343
48201,Harris County ,TX,48,2022-10-21,1219126,11343
48201,Harris County ,TX,48,2022-10-22,1219126,11343
48201,Harris County ,TX,48,2022-10-23,1219564,11347
48201,Harris County ,TX,48,2022-10-24,1219564,11347
48201,Harris County ,TX,48,2022-10-25,1219873,11351
48201,Harris County ,TX,48,2022-10-26,1219873,11351
48201,Harris County ,TX,48,2022-10-27,1220195,11353
48201,Harris County ,TX,48,2022-10-28,1220195,11353
48201,Harris County ,TX,48,2022-10-29,1220195,11353
48201,Harris County ,TX,48,2022-10-30,1220616,11354
48201,Harris County ,TX,48,2022-10-31,1220616,11354
48201,Harris County ,TX,48,2022-11-01,1220844,11357
48201,Harris County ,TX,48,2022-11-02,1220844,11357
48201,Harris County ,TX,48,2022-11-03,1221164,11359
48201,Harris County ,TX,48,2022-11-04,1221164,11359
48201,Harris County ,TX,48,2022-11-05,1221164,11359
48201,Harris County ,TX,48,2022-11-06,1221593,11360
48201,Harris County ,TX,48,2022-11-07,1221593,11360
48201,Harris County ,TX,48,2022-11-08,1221904,11363
48201,Harris County ,TX,48,2022-11-09,1221904,11363
48201,Harris County ,TX,48,2022-11-10,1221904,11363
48201,Harris County ,TX,48,2022-11-11,1221904,11363
48201,Harris County ,TX,48,2022-11-12,1221904,11363
48201,Harris County ,TX,48,2022-11-13,1222882,11366
48201,Harris County ,TX,48,2022-11-14,1222882,11366
48201,Harris County ,TX,48,2022-11-15,1223210,11368
48201,Harris County ,TX,48,2022-11-16,1223210,11368
48201,Harris County ,TX,48,2022-11-17,1223210,11368
48201,Harris County ,TX,48,2022-11-18,1223210,11368
48201,Harris County ,TX,48,2022-11-19,1223210,11368
48201,Harris County ,TX,48,2022-11-20,1223210,11368
48201,Harris County ,TX,48,2022-11-21,1223210,11368
48201,Harris County ,TX,48,2022-11-22,1224810,11377
48201,Harris County ,TX,48,2022-11-23,1224810,11377
48201,Harris County ,TX,48,2022-11-24,1224810,11377
48201,Harris County ,TX,48,2022-11-25,1224810,11377
48201,Harris County ,TX,48,2022-11-26,1224810,11377
48201,Harris County ,TX,48,2022-11-27,1226063,11377
48201,Harris County ,TX,48,2022-11-28,1226063,11377
48201,Harris County ,TX,48,2022-11-29,1226063,11377
48201,Harris County ,TX,48,2022-11-30,1226840,11381
48201,Harris County ,TX,48,2022-12-01,1226840,11381
48201,Harris County ,TX,48,2022-12-02,1226840,11381
48201,Harris County ,TX,48,2022-12-03,1226840,11381
48201,Harris County ,TX,48,2022-12-04,1226840,11381
48201,Harris County ,TX,48,2022-12-05,1226840,11381
48201,Harris County ,TX,48,2022-12-06,1226840,11381
48201,Harris County ,TX,48,2022-12-07,1226840,11381
48201,Harris County ,TX,48,2022-12-08,1226840,11381
48201,Harris County ,TX,48,2022-12-09,1226840,11381
48201,Harris County ,TX,48,2022-12-10,1226840,11381
48201,Harris County ,TX,48,2022-12-11,1226840,11381
48201,Harris County ,TX,48,2022-12-12,1226840,11381
48201,Harris County ,TX,48,2022-12-13,1226840,11381
48201,Harris County ,TX,48,2022-12-14,1226840,11381
48201,Harris County ,TX,48,2022-12-15,1226840,11381
48201,Harris County ,TX,48,2022-12-16,1226840,11381
48201,Harris County ,TX,48,2022-12-17,1226840,11381
48201,Harris County ,TX,48,2022-12-18,1226840,11381
48201,Harris County ,TX,48,2022-12-19,1226840,11381
48201,Harris County ,TX,48,2022-12-20,1226840,11381
48201,Harris County ,TX,48,2022-12-21,1226840,11381
48201,Harris County ,TX,48,2022-12-22,1226840,11381
48201,Harris County ,TX,48,2022-12-23,1226840,11381
48201,Harris County ,TX,48,2022-12-24,1226840,11381
48201,Harris County ,TX,48,2022-12-25,1226840,11381
48201,Harris County ,TX,48,2022-12-26,1226840,11381
48201,Harris County ,TX,48,2022-12-27,1226840,11381
48201,Harris County ,TX,48,2022-12-28,1226840,11381
48201,Harris County ,TX,48,2022-12-29,1226840,11381
48201,Harris County ,TX,48,2022-12-30,1226840,11381
48201,Harris County ,TX,48,2022-12-31,1226840,11381
48201,Harris County ,TX,48,2023-01-01,1226840,11381
48201,Harris County ,TX,48,2023-01-02,1226840,11381
48201,Harris County ,TX,48,2023-01-03,1226840,11381
48201,Harris County ,TX,48,2023-01-04,1226840,11381
48201,Harris County ,TX,48,2023-01-05,1246532,11448
48201,Harris County ,TX,48,2023-01-06,1246532,11448
48201,Harris County ,TX,48,2023-01-07,1246532,11448
48201,Harris County ,TX,48,2023-01-08,1246532,11448
48201,Harris County ,TX,48,2023-01-09,1246532,11448
48201,Harris County ,TX,48,2023-01-10,1246532,11448
48201,Harris County ,TX,48,2023-01-11,1246532,11448
48201,Harris County ,TX,48,2023-01-12,1246532,11448
48201,Harris County ,TX,48,2023-01-13,1246532,11448
48201,Harris County ,TX,48,2023-01-14,1246532,11448
48201,Harris County ,TX,48,2023-01-15,1246532,11448
48201,Harris County ,TX,48,2023-01-16,1246532,11448
48201,Harris County ,TX,48,2023-01-17,1246532,11448
48201,Harris County ,TX,48,2023-01-18,1246532,11448
48201,Harris County ,TX,48,2023-01-19,1246532,11448
48201,Harris County ,TX,48,2023-01-20,1246532,11448
48201,Harris County ,TX,48,2023-01-21,1246532,11448
48201,Harris County ,TX,48,2023-01-22,1246532,11448
48201,Harris County ,TX,48,2023-01-23,1246532,11448
48201,Harris County ,TX,48,2023-01-24,1246532,11448
48201,Harris County ,TX,48,2023-01-25,1246532,11448
48201,Harris County ,TX,48,2023-01-26,1246532,11448
48201,Harris County ,TX,48,2023-01-27,1246532,11448
48201,Harris County ,TX,48,2023-01-28,1246532,11448
48201,Harris County ,TX,48,2023-01-29,1246532,11448
48201,Harris County ,TX,48,2023-01-30,1246532,11448
48201,Harris County ,TX,48,2023-01-31,1246532,11448
48201,Harris County ,TX,48,2023-02-01,1246532,11448
48201,Harris County ,TX,48,2023-02-02,1246532,11448
48201,Harris County ,TX,48,2023-02-03,1246532,11448
48201,Harris County ,TX,48,2023-02-04,1246532,11448
48201,Harris County ,TX,48,2023-02-05,1246532,11448
